30 10
55 81 7
55 83 5
55 86 4
55 97 6
55 99 8
57 59 2
57 60 8
57 62 6
57 64 4
57 68 2
57 69 3
57 71 8
57 75 4
57 81 9
57 83 7
57 86 4
57 97 4
57 99 6
59 60 10
59 62 8
59 64 6
59 68 2
59 69 1
59 71 10
59 75 6
59 81 11
59 83 9
59 86 6
59 97 6
59 99 4
60 62 2
60 64 4
60 68 8
60 69 9
60 71 2
60 75 6
60 81 3
60 83 5
60 86 8
60 97 10
60 99 12
62 64 2
62 68 6
62 69 7
62 71 2
62 75 4
62 81 3
62 83 3
62 86 6
62 97 8
62 99 10
64 68 4
64 69 5
64 71 4
64 75 2
64 81 5
64 83 3
64 86 4
64 97 6
64 99 8
68 69 1
68 71 8
68 75 4
68 81 9
68 83 7
68 86 4
68 97 4
68 99 4
69 71 9
69 75 5
69 81 10
69 83 8
69 86 5
69 97 5
69 99 3
71 75 4
71 81 1
71 83 3
71 86 6
71 97 8
71 99 10
75 81 5
75 83 3
75 86 2
75 97 4
75 99 6
81 83 2
81 86 5
81 97 7
81 99 9
83 86 3
83 97 5
83 99 7
86 97 2
86 99 4
97 99 2
0 1 1
0 2 2
0 3 4
0 4 0
0 5 2
0 6 3
0 7 4
0 8 4
0 9 2
1 2 4
1 3 1
1 4 2
1 5 3
1 6 0
1 7 3
1 8 1
1 9 3
2 3 0
2 4 2
2 5 0
2 6 0
2 7 2
2 8 3
2 9 2
3 4 4
3 5 4
3 6 2
3 7 2
3 8 1
3 9 2
4 5 3
4 6 3
4 7 0
4 8 2
4 9 3
5 6 2
5 7 1
5 8 2
5 9 2
6 7 3
6 8 1
6 9 3
7 8 0
7 9 0
8 9 4
