30 20
72 85 4
72 86 5
72 90 4
72 91 3
72 94 4
72 97 7
72 99 9
73 77 4
73 81 3
73 85 3
73 86 4
73 90 5
73 91 4
73 94 3
73 97 6
73 99 8
77 81 7
77 85 3
77 86 2
77 90 9
77 91 8
77 94 5
77 97 2
77 99 4
81 85 4
81 86 5
81 90 2
81 91 1
81 94 4
81 97 7
81 99 9
85 86 1
85 90 6
85 91 5
85 94 2
85 97 3
85 99 5
86 90 7
86 91 6
86 94 3
86 97 2
86 99 4
90 91 1
90 94 4
90 97 7
90 99 9
91 94 3
91 97 6
91 99 8
94 97 3
94 99 5
97 99 2
0 1 3
0 2 0
0 3 2
0 4 1
0 5 1
0 6 0
0 7 2
0 8 0
0 9 1
0 10 4
0 11 2
0 12 1
0 13 3
0 14 2
0 15 3
0 16 1
0 17 4
0 18 0
0 19 2
1 2 2
1 3 3
1 4 1
1 5 2
1 6 3
1 7 2
1 8 3
1 9 3
1 10 1
1 11 1
1 12 0
1 13 3
1 14 4
1 15 1
1 16 1
1 17 0
1 18 2
1 19 1
2 3 3
2 4 2
2 5 2
2 6 2
2 7 0
2 8 3
2 9 1
2 10 2
2 11 2
2 12 3
2 13 2
2 14 2
2 15 1
2 16 4
2 17 0
2 18 2
2 19 1
3 4 4
3 5 4
3 6 0
3 7 3
3 8 1
3 9 1
3 10 3
3 11 4
3 12 1
3 13 4
3 14 0
3 15 2
3 16 2
3 17 1
3 18 0
3 19 0
4 5 4
4 6 3
4 7 0
4 8 2
4 9 4
4 10 3
4 11 4
4 12 2
4 13 0
4 14 2
4 15 3
4 16 0
4 17 3
4 18 1
4 19 1
5 6 2
5 7 1
5 8 2
5 9 1
5 10 2
5 11 4
5 12 0
5 13 2
5 14 0
5 15 0
5 16 3
5 17 3
5 18 2
5 19 0
6 7 4
6 8 2
6 9 4
6 10 2
6 11 3
6 12 2
6 13 2
6 14 2
6 15 2
6 16 0
6 17 2
6 18 4
6 19 4
7 8 2
7 9 2
7 10 0
7 11 4
7 12 0
7 13 2
7 14 1
7 15 2
7 16 0
7 17 1
7 18 2
7 19 2
8 9 2
8 10 2
8 11 1
8 12 0
8 13 0
8 14 2
8 15 4
8 16 3
8 17 1
8 18 2
8 19 2
9 10 4
9 11 4
9 12 4
9 13 1
9 14 4
9 15 2
9 16 1
9 17 3
9 18 4
9 19 4
10 11 4
10 12 4
10 13 4
10 14 1
10 15 1
10 16 1
10 17 1
10 18 2
10 19 4
11 12 4
11 13 4
11 14 2
11 15 1
11 16 0
11 17 3
11 18 3
11 19 4
12 13 2
12 14 0
12 15 2
12 16 4
12 17 4
12 18 1
12 19 4
13 14 1
13 15 1
13 16 1
13 17 2
13 18 0
13 19 1
14 15 1
14 16 4
14 17 0
14 18 1
14 19 0
15 16 2
15 17 3
15 18 2
15 19 4
16 17 3
16 18 2
16 19 4
17 18 0
17 19 3
18 19 4
